Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0,005;3;;60rounds;Yes;Yes;2;0,71502;0,7295;0,18067;0,26488;1,44452;SimpleAgent@3136;Group29_BoaParty@3137;0.7353940422156602;0.7502946015301363;0.7150170028900822;0.7295046824887947;0.0;0.7295046824887947;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,006;4;;60rounds;Yes;Yes;2;0,78146;0,95873;0;0;1,74019;Group29_BoaParty@3138;Group29_BoaParty@3139;1.0;0.8151053951696905;0.9587257527472772;0.7814625335524283;0.9587257527472772;0.7814625335524283;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,006;3;;60rounds;Yes;Yes;2;0,50394;0,91506;0,29421;0,29421;1,41899;SimpleAgent@3140;SimpleAgent@3141;0.9411329008630686;0.5182970103926483;0.9150550418778334;0.503935514436983;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,005;3;;60rounds;Yes;Yes;2;0,79252;0,97229;0;0;1,76481;Group29_BoaParty@3142;SimpleAgent@3143;1.0;0.8151053951696905;0.9722909920997126;0.7925196333353667;0.9722909920997126;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,004;2;;60rounds;Yes;Yes;2;0,59843;0,76241;0,25242;0,38981;1,36084;SimpleAgent@3144;Group29_BoaParty@3145;0.6068967521790383;0.7732022939236736;0.5984294314155851;0.762414706390567;0.0;0.762414706390567;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,009;4;;60rounds;Yes;Yes;2;0,78146;0,95873;0;0;1,74019;Group29_BoaParty@3146;Group29_BoaParty@3147;1.0;0.8151053951696905;0.9587257527472772;0.7814625335524283;0.9587257527472772;0.7814625335524283;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,004;2;;60rounds;Yes;Yes;2;0,72513;0,73983;0,18322;0,26863;1,46496;SimpleAgent@3148;SimpleAgent@3149;0.7353940422156602;0.7502946015301363;0.7251339490109837;0.7398266182439632;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,006;2;;60rounds;Yes;Yes;2;0,51107;0,928;0,29837;0,29837;1,43907;Group29_BoaParty@3150;SimpleAgent@3151;0.9411329008630686;0.5182970103926483;0.9280023739257687;0.5110658182302643;0.9280023739257687;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,005;2;;60rounds;Yes;Yes;2;0,46261;0,71776;0,36869;0,53045;1,18037;SimpleAgent@3152;Group29_BoaParty@3153;0.46915204320976794;0.7279179148349934;0.46260651331127445;0.7177621272941275;0.0;0.7177621272941275;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,007;3;;60rounds;Yes;Yes;2;0,79252;0,97229;0;0;1,76481;Group29_BoaParty@3154;Group29_BoaParty@3155;1.0;0.8151053951696905;0.9722909920997126;0.7925196333353667;0.9722909920997126;0.7925196333353667;laptop_buyer_utility.xml;laptop_seller_utility.xml
